$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\smoke.py C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\try_ttsize.py
  try_ttsize.py    compiled  15.3s   222 plies legal   34.5s total
$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\match_fast.py --candidate C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\try_ttsize.py --champion C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\sprint_champion.py --workers 15 --base-ms 5000 --inc-ms 50 --elo0 -5.0 --elo1 8.0 --max-minutes 60.00
15 concurrent games, one per physical core (16 physical / 32 logical)
SPRT [-5.0, 8.0] bounds [-2.94, 2.94]
compiling both engines once per worker, then playing continuously
    720 games  +249 =230 -241  elo +4 +/- 25  LLR +0.27  (13 min)
    760 games  +265 =240 -255  elo +5 +/- 25  LLR +0.37  (13 min)
    800 games  +275 =248 -277  elo -1 +/- 24  LLR -0.30  (14 min)
    840 games  +287 =262 -291  elo -2 +/- 24  LLR -0.41  (15 min)
    880 games  +303 =271 -306  elo -1 +/- 23  LLR -0.37  (15 min)
    920 games  +317 =287 -316  elo +0 +/- 22  LLR -0.16  (16 min)
    960 games  +330 =297 -333  elo -1 +/- 22  LLR -0.39  (16 min)
   1000 games  +343 =307 -350  elo -2 +/- 22  LLR -0.61  (17 min)
   1040 games  +355 =318 -367  elo -4 +/- 21  LLR -0.89  (18 min)
   1080 games  +368 =328 -384  elo -5 +/- 21  LLR -1.11  (18 min)
   1120 games  +381 =337 -402  elo -7 +/- 20  LLR -1.38  (19 min)
   1160 games  +393 =352 -415  elo -7 +/- 20  LLR -1.45  (20 min)
   1200 games  +406 =366 -428  elo -6 +/- 20  LLR -1.46  (20 min)
   1240 games  +421 =377 -442  elo -6 +/- 19  LLR -1.42  (21 min)
   1280 games  +438 =386 -456  elo -5 +/- 19  LLR -1.26  (22 min)
   1320 games  +456 =395 -469  elo -3 +/- 19  LLR -1.00  (22 min)
   1360 games  +473 =405 -482  elo -2 +/- 18  LLR -0.79  (23 min)
   1400 games  +494 =414 -492  elo +0 +/- 18  LLR -0.21  (24 min)
   1440 games  +501 =429 -510  elo -2 +/- 18  LLR -0.81  (24 min)
   1480 games  +516 =440 -524  elo -2 +/- 18  LLR -0.77  (25 min)
   1520 games  +528 =453 -539  elo -3 +/- 17  LLR -0.94  (26 min)
   1560 games  +544 =461 -555  elo -2 +/- 17  LLR -0.94  (26 min)
   1600 games  +561 =470 -569  elo -2 +/- 17  LLR -0.79  (27 min)
   1640 games  +574 =480 -586  elo -3 +/- 17  LLR -1.01  (28 min)
   1680 games  +587 =497 -596  elo -2 +/- 17  LLR -0.86  (28 min)
   1720 games  +601 =507 -612  elo -2 +/- 16  LLR -0.98  (29 min)
   1760 games  +613 =521 -626  elo -3 +/- 16  LLR -1.09  (29 min)
   1800 games  +632 =532 -636  elo -1 +/- 16  LLR -0.63  (30 min)
   1840 games  +646 =542 -652  elo -1 +/- 16  LLR -0.74  (31 min)
   1880 games  +667 =550 -663  elo +1 +/- 16  LLR -0.22  (31 min)
   1920 games  +681 =560 -679  elo +0 +/- 16  LLR -0.33  (32 min)
   1960 games  +696 =572 -692  elo +1 +/- 15  LLR -0.24  (33 min)
   2000 games  +711 =583 -706  elo +1 +/- 15  LLR -0.19  (33 min)
   2040 games  +723 =599 -718  elo +1 +/- 15  LLR -0.20  (34 min)
   2080 games  +737 =609 -734  elo +1 +/- 15  LLR -0.32  (35 min)
   2120 games  +753 =619 -748  elo +1 +/- 15  LLR -0.22  (35 min)
   2160 games  +773 =628 -759  elo +2 +/- 15  LLR +0.25  (36 min)
   2200 games  +785 =639 -776  elo +1 +/- 15  LLR -0.03  (37 min)
   2240 games  +803 =649 -788  elo +2 +/- 14  LLR +0.28  (37 min)
   2280 games  +824 =654 -802  elo +3 +/- 14  LLR +0.64  (38 min)
   2320 games  +838 =665 -817  elo +3 +/- 14  LLR +0.58  (38 min)
   2360 games  +853 =677 -830  elo +3 +/- 14  LLR +0.67  (39 min)
   2400 games  +867 =689 -844  elo +3 +/- 14  LLR +0.66  (40 min)
   2440 games  +879 =704 -857  elo +3 +/- 14  LLR +0.60  (40 min)
   2480 games  +890 =721 -869  elo +3 +/- 14  LLR +0.54  (41 min)
   2520 games  +905 =733 -882  elo +3 +/- 14  LLR +0.64  (42 min)
   2560 games  +921 =738 -901  elo +3 +/- 13  LLR +0.47  (42 min)
   2600 games  +933 =745 -922  elo +1 +/- 13  LLR -0.01  (43 min)
   2640 games  +949 =755 -936  elo +2 +/- 13  LLR +0.08  (44 min)
   2680 games  +961 =769 -950  elo +1 +/- 13  LLR -0.03  (44 min)
   2720 games  +975 =781 -964  elo +1 +/- 13  LLR -0.04  (45 min)
   2760 games  +987 =794 -979  elo +1 +/- 13  LLR -0.21  (45 min)
   2800 games  +1003 =809 -988  elo +2 +/- 13  LLR +0.15  (46 min)
   2840 games  +1017 =815 -1008  elo +1 +/- 13  LLR -0.17  (47 min)
   2880 games  +1032 =826 -1022  elo +1 +/- 13  LLR -0.13  (47 min)
   2920 games  +1044 =839 -1037  elo +1 +/- 13  LLR -0.29  (48 min)
   2960 games  +1058 =850 -1052  elo +1 +/- 13  LLR -0.36  (49 min)
   3000 games  +1074 =859 -1067  elo +1 +/- 12  LLR -0.31  (49 min)
   3040 games  +1089 =869 -1082  elo +1 +/- 12  LLR -0.32  (50 min)
   3080 games  +1101 =879 -1100  elo +0 +/- 12  LLR -0.64  (51 min)
   3120 games  +1115 =894 -1111  elo +0 +/- 12  LLR -0.50  (51 min)
   3160 games  +1130 =905 -1125  elo +1 +/- 12  LLR -0.45  (52 min)
   3200 games  +1146 =914 -1140  elo +1 +/- 12  LLR -0.41  (53 min)
   3240 games  +1160 =927 -1153  elo +1 +/- 12  LLR -0.37  (53 min)
   3280 games  +1174 =940 -1166  elo +1 +/- 12  LLR -0.32  (54 min)
   3320 games  +1187 =948 -1185  elo +0 +/- 12  LLR -0.65  (54 min)
   3360 games  +1197 =962 -1201  elo -0 +/- 12  LLR -0.97  (55 min)
   3400 games  +1213 =972 -1215  elo -0 +/- 12  LLR -0.87  (56 min)
   3440 games  +1225 =990 -1225  elo -0 +/- 12  LLR -0.78  (56 min)
   3480 games  +1244 =1001 -1235  elo +1 +/- 12  LLR -0.32  (57 min)
   3520 games  +1256 =1011 -1253  elo +0 +/- 11  LLR -0.64  (58 min)
   3560 games  +1266 =1028 -1266  elo -0 +/- 11  LLR -0.81  (58 min)
   3600 games  +1276 =1042 -1282  elo -1 +/- 11  LLR -1.13  (59 min)
   3640 games  +1291 =1052 -1297  elo -1 +/- 11  LLR -1.14  (60 min)
   3680 games  +1309 =1063 -1308  elo +0 +/- 11  LLR -0.78  (60 min)
SPRT: out of time at 60 minutes, undecided
RESULT inconclusive 1309 1063 1308 0.1 11.2 -0.783
$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\smoke.py C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\try_iirfrom3.py
  try_iirfrom3.py  compiled  14.7s   228 plies legal   34.1s total
$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\match_fast.py --candidate C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\try_iirfrom3.py --champion C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\sprint_champion.py --workers 15 --base-ms 5000 --inc-ms 50 --elo0 -5.0 --elo1 8.0 --max-minutes 60.00
15 concurrent games, one per physical core (16 physical / 32 logical)
SPRT [-5.0, 8.0] bounds [-2.94, 2.94]
compiling both engines once per worker, then playing continuously
     40 games  +12 =15 -13  elo -9 +/- 111  LLR -0.07  (2 min)
     80 games  +28 =29 -23  elo +22 +/- 78  LLR +0.27  (2 min)
    120 games  +45 =40 -35  elo +29 +/- 63  LLR +0.54  (3 min)
    160 games  +54 =54 -52  elo +4 +/- 54  LLR +0.07  (4 min)
    200 games  +71 =66 -63  elo +14 +/- 49  LLR +0.40  (4 min)
    240 games  +80 =82 -78  elo +3 +/- 44  LLR +0.05  (5 min)
    280 games  +98 =95 -87  elo +14 +/- 41  LLR +0.56  (6 min)
    320 games  +110 =108 -102  elo +9 +/- 38  LLR +0.37  (6 min)
    360 games  +126 =117 -117  elo +9 +/- 36  LLR +0.41  (7 min)
    400 games  +139 =129 -132  elo +6 +/- 34  LLR +0.29  (7 min)
    440 games  +149 =142 -149  elo -0 +/- 33  LLR -0.10  (8 min)
    480 games  +163 =159 -158  elo +4 +/- 31  LLR +0.16  (9 min)
    520 games  +178 =169 -173  elo +3 +/- 30  LLR +0.15  (9 min)
    560 games  +192 =184 -184  elo +5 +/- 29  LLR +0.31  (10 min)
    600 games  +210 =196 -194  elo +9 +/- 28  LLR +0.75  (11 min)
    640 games  +220 =208 -212  elo +4 +/- 27  LLR +0.29  (11 min)
    680 games  +229 =223 -228  elo +1 +/- 26  LLR -0.11  (12 min)
    720 games  +243 =237 -240  elo +1 +/- 25  LLR -0.01  (13 min)
    760 games  +258 =245 -257  elo +0 +/- 25  LLR -0.13  (13 min)
    800 games  +271 =259 -270  elo +0 +/- 24  LLR -0.14  (14 min)
    840 games  +290 =264 -286  elo +2 +/- 24  LLR +0.02  (15 min)
    880 games  +307 =276 -297  elo +4 +/- 23  LLR +0.34  (15 min)
    920 games  +323 =283 -314  elo +3 +/- 22  LLR +0.27  (16 min)
    960 games  +339 =296 -325  elo +5 +/- 22  LLR +0.53  (16 min)
   1000 games  +355 =303 -342  elo +5 +/- 22  LLR +0.47  (17 min)
   1040 games  +372 =309 -359  elo +4 +/- 21  LLR +0.45  (18 min)
   1080 games  +387 =322 -371  elo +5 +/- 21  LLR +0.60  (18 min)
   1120 games  +401 =335 -384  elo +5 +/- 20  LLR +0.65  (19 min)
   1160 games  +416 =345 -399  elo +5 +/- 20  LLR +0.64  (20 min)
   1200 games  +422 =362 -416  elo +2 +/- 20  LLR +0.04  (20 min)
   1240 games  +435 =371 -434  elo +0 +/- 19  LLR -0.23  (21 min)
   1280 games  +447 =385 -448  elo -0 +/- 19  LLR -0.35  (22 min)
   1320 games  +461 =397 -462  elo -0 +/- 19  LLR -0.36  (22 min)
   1360 games  +477 =407 -476  elo +0 +/- 18  LLR -0.26  (23 min)
   1400 games  +489 =421 -490  elo -0 +/- 18  LLR -0.38  (24 min)
   1440 games  +501 =434 -505  elo -1 +/- 18  LLR -0.55  (24 min)
   1480 games  +515 =447 -518  elo -1 +/- 18  LLR -0.50  (25 min)
   1520 games  +522 =465 -533  elo -3 +/- 17  LLR -0.95  (25 min)
   1560 games  +537 =474 -549  elo -3 +/- 17  LLR -1.01  (26 min)
   1600 games  +553 =486 -561  elo -2 +/- 17  LLR -0.80  (27 min)
   1640 games  +565 =499 -576  elo -2 +/- 17  LLR -0.97  (27 min)
   1680 games  +585 =503 -592  elo -1 +/- 17  LLR -0.76  (28 min)
   1720 games  +597 =515 -608  elo -2 +/- 16  LLR -0.98  (29 min)
   1760 games  +611 =529 -620  elo -2 +/- 16  LLR -0.89  (29 min)
   1800 games  +628 =540 -632  elo -1 +/- 16  LLR -0.63  (30 min)
   1840 games  +644 =552 -644  elo -0 +/- 16  LLR -0.42  (31 min)
   1880 games  +660 =564 -656  elo +1 +/- 16  LLR -0.22  (31 min)
   1920 games  +669 =578 -673  elo -1 +/- 16  LLR -0.66  (32 min)
   1960 games  +681 =592 -687  elo -1 +/- 15  LLR -0.78  (33 min)
   2000 games  +693 =605 -702  elo -2 +/- 15  LLR -0.95  (33 min)
   2040 games  +704 =617 -719  elo -3 +/- 15  LLR -1.28  (34 min)
   2080 games  +723 =623 -734  elo -2 +/- 15  LLR -1.07  (35 min)
   2120 games  +736 =638 -746  elo -2 +/- 15  LLR -1.02  (35 min)
   2160 games  +748 =651 -761  elo -2 +/- 15  LLR -1.20  (36 min)
   2200 games  +763 =660 -777  elo -2 +/- 15  LLR -1.26  (37 min)
   2240 games  +778 =674 -788  elo -2 +/- 14  LLR -1.05  (37 min)
   2280 games  +789 =688 -803  elo -2 +/- 14  LLR -1.28  (38 min)
   2320 games  +798 =703 -819  elo -3 +/- 14  LLR -1.66  (38 min)
   2360 games  +811 =711 -838  elo -4 +/- 14  LLR -1.99  (39 min)
   2400 games  +822 =728 -850  elo -4 +/- 14  LLR -2.06  (40 min)
   2440 games  +837 =736 -867  elo -4 +/- 14  LLR -2.17  (40 min)
   2480 games  +848 =748 -884  elo -5 +/- 14  LLR -2.50  (41 min)
   2520 games  +861 =760 -899  elo -5 +/- 14  LLR -2.62  (42 min)
   2560 games  +872 =770 -918  elo -6 +/- 13  LLR -3.05  (42 min)
SPRT: no improvement - reject
RESULT reject 872 770 918 -6.2 13.5 -3.054
$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\smoke.py C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\try_rfp90.py
  try_rfp90.py     compiled  14.6s   218 plies legal   33.7s total
$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\match_fast.py --candidate C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\try_rfp90.py --champion C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\sprint_champion.py --workers 15 --base-ms 5000 --inc-ms 50 --elo0 -5.0 --elo1 8.0 --max-minutes 60.00
15 concurrent games, one per physical core (16 physical / 32 logical)
SPRT [-5.0, 8.0] bounds [-2.94, 2.94]
compiling both engines once per worker, then playing continuously
     40 games  +11 =13 -16  elo -44 +/- 112  LLR -0.29  (2 min)
     80 games  +26 =25 -29  elo -13 +/- 77  LLR -0.18  (2 min)
    120 games  +40 =39 -41  elo -3 +/- 63  LLR -0.08  (3 min)
    160 games  +57 =52 -51  elo +13 +/- 54  LLR +0.29  (4 min)
    200 games  +69 =62 -69  elo -0 +/- 48  LLR -0.05  (4 min)
    240 games  +81 =73 -86  elo -7 +/- 44  LLR -0.32  (5 min)
    280 games  +92 =86 -102  elo -12 +/- 41  LLR -0.61  (6 min)
    320 games  +109 =97 -114  elo -5 +/- 38  LLR -0.34  (6 min)
    360 games  +124 =106 -130  elo -6 +/- 36  LLR -0.40  (7 min)
    400 games  +141 =123 -136  elo +4 +/- 34  LLR +0.18  (8 min)
    440 games  +156 =130 -154  elo +2 +/- 33  LLR +0.01  (8 min)
    480 games  +169 =141 -170  elo -1 +/- 31  LLR -0.16  (9 min)
    520 games  +179 =156 -185  elo -4 +/- 30  LLR -0.44  (9 min)
    560 games  +199 =166 -195  elo +2 +/- 29  LLR +0.08  (10 min)
    600 games  +209 =181 -210  elo -1 +/- 28  LLR -0.19  (11 min)
    640 games  +218 =190 -232  elo -8 +/- 27  LLR -0.89  (11 min)
    680 games  +229 =203 -248  elo -10 +/- 26  LLR -1.17  (12 min)
    720 games  +241 =216 -263  elo -11 +/- 25  LLR -1.34  (13 min)
    760 games  +259 =222 -279  elo -9 +/- 25  LLR -1.23  (13 min)
    800 games  +273 =234 -293  elo -9 +/- 24  LLR -1.24  (14 min)
    840 games  +292 =244 -304  elo -5 +/- 24  LLR -0.82  (15 min)
    880 games  +308 =251 -321  elo -5 +/- 23  LLR -0.88  (15 min)
    920 games  +325 =261 -334  elo -3 +/- 22  LLR -0.68  (16 min)
    960 games  +339 =278 -343  elo -1 +/- 22  LLR -0.43  (16 min)
   1000 games  +356 =286 -358  elo -1 +/- 22  LLR -0.33  (17 min)
   1040 games  +368 =298 -374  elo -2 +/- 21  LLR -0.55  (18 min)
   1080 games  +382 =309 -389  elo -2 +/- 21  LLR -0.61  (18 min)
   1120 games  +399 =321 -400  elo -0 +/- 20  LLR -0.31  (19 min)
   1160 games  +415 =331 -414  elo +0 +/- 20  LLR -0.21  (20 min)
   1200 games  +425 =348 -427  elo -1 +/- 20  LLR -0.38  (20 min)
   1240 games  +445 =356 -439  elo +2 +/- 19  LLR +0.03  (21 min)
   1280 games  +458 =373 -449  elo +2 +/- 19  LLR +0.18  (22 min)
   1320 games  +476 =380 -464  elo +3 +/- 19  LLR +0.33  (22 min)
   1360 games  +489 =392 -479  elo +3 +/- 18  LLR +0.22  (23 min)
   1400 games  +503 =402 -495  elo +2 +/- 18  LLR +0.10  (24 min)
   1440 games  +520 =415 -505  elo +4 +/- 18  LLR +0.46  (24 min)
   1480 games  +534 =428 -518  elo +4 +/- 18  LLR +0.51  (25 min)
   1520 games  +547 =440 -533  elo +3 +/- 17  LLR +0.39  (25 min)
   1560 games  +566 =448 -546  elo +4 +/- 17  LLR +0.70  (26 min)
   1600 games  +575 =459 -566  elo +2 +/- 17  LLR +0.11  (27 min)
   1640 games  +590 =470 -580  elo +2 +/- 17  LLR +0.15  (27 min)
   1680 games  +603 =486 -591  elo +2 +/- 17  LLR +0.25  (28 min)
   1720 games  +618 =500 -602  elo +3 +/- 16  LLR +0.45  (29 min)
   1760 games  +628 =511 -621  elo +1 +/- 16  LLR -0.03  (29 min)
   1800 games  +643 =522 -635  elo +2 +/- 16  LLR +0.01  (30 min)
   1840 games  +659 =536 -645  elo +3 +/- 16  LLR +0.32  (31 min)
   1880 games  +677 =546 -657  elo +4 +/- 16  LLR +0.63  (31 min)
   1920 games  +692 =555 -673  elo +3 +/- 16  LLR +0.56  (32 min)
   1960 games  +705 =570 -685  elo +4 +/- 15  LLR +0.61  (32 min)
   2000 games  +717 =585 -698  elo +3 +/- 15  LLR +0.55  (33 min)
   2040 games  +734 =595 -711  elo +4 +/- 15  LLR +0.75  (34 min)
   2080 games  +752 =605 -723  elo +5 +/- 15  LLR +1.06  (34 min)
   2120 games  +765 =616 -739  elo +4 +/- 15  LLR +0.89  (35 min)
   2160 games  +779 =629 -752  elo +4 +/- 15  LLR +0.93  (36 min)
   2200 games  +794 =635 -771  elo +4 +/- 15  LLR +0.71  (36 min)
   2240 games  +808 =646 -786  elo +3 +/- 14  LLR +0.65  (37 min)
   2280 games  +827 =653 -800  elo +4 +/- 14  LLR +0.90  (38 min)
   2320 games  +839 =664 -817  elo +3 +/- 14  LLR +0.63  (38 min)
   2360 games  +854 =675 -831  elo +3 +/- 14  LLR +0.67  (39 min)
   2400 games  +869 =688 -843  elo +4 +/- 14  LLR +0.82  (40 min)
   2440 games  +882 =701 -857  elo +4 +/- 14  LLR +0.76  (40 min)
   2480 games  +897 =711 -872  elo +4 +/- 14  LLR +0.75  (41 min)
   2520 games  +913 =722 -885  elo +4 +/- 14  LLR +0.90  (41 min)
   2560 games  +926 =735 -899  elo +4 +/- 13  LLR +0.84  (42 min)
   2600 games  +939 =748 -913  elo +3 +/- 13  LLR +0.78  (43 min)
   2640 games  +955 =760 -925  elo +4 +/- 13  LLR +0.98  (43 min)
   2680 games  +966 =769 -945  elo +3 +/- 13  LLR +0.49  (44 min)
   2720 games  +984 =778 -958  elo +3 +/- 13  LLR +0.75  (45 min)
   2760 games  +1002 =788 -970  elo +4 +/- 13  LLR +1.05  (45 min)
   2800 games  +1015 =801 -984  elo +4 +/- 13  LLR +0.99  (46 min)
   2840 games  +1027 =814 -999  elo +3 +/- 13  LLR +0.83  (47 min)
   2880 games  +1042 =825 -1013  elo +3 +/- 13  LLR +0.87  (47 min)
   2920 games  +1054 =840 -1026  elo +3 +/- 13  LLR +0.81  (48 min)
   2960 games  +1069 =850 -1041  elo +3 +/- 13  LLR +0.80  (49 min)
   3000 games  +1086 =858 -1056  elo +3 +/- 12  LLR +0.89  (49 min)
   3040 games  +1103 =869 -1068  elo +4 +/- 12  LLR +1.15  (50 min)
   3080 games  +1115 =881 -1084  elo +3 +/- 12  LLR +0.93  (50 min)
   3120 games  +1126 =895 -1099  elo +3 +/- 12  LLR +0.71  (51 min)
   3160 games  +1138 =905 -1117  elo +2 +/- 12  LLR +0.39  (52 min)
   3200 games  +1154 =917 -1129  elo +3 +/- 12  LLR +0.59  (52 min)
   3240 games  +1168 =931 -1141  elo +3 +/- 12  LLR +0.68  (53 min)
   3280 games  +1185 =943 -1152  elo +3 +/- 12  LLR +0.99  (54 min)
   3320 games  +1199 =953 -1168  elo +3 +/- 12  LLR +0.87  (54 min)
   3360 games  +1212 =967 -1181  elo +3 +/- 12  LLR +0.87  (55 min)
   3400 games  +1225 =980 -1195  elo +3 +/- 12  LLR +0.81  (56 min)
   3440 games  +1240 =994 -1206  elo +3 +/- 12  LLR +1.01  (56 min)
   3480 games  +1252 =1009 -1219  elo +3 +/- 12  LLR +0.95  (57 min)
   3520 games  +1265 =1025 -1230  elo +3 +/- 11  LLR +1.05  (58 min)
   3560 games  +1286 =1032 -1242  elo +4 +/- 11  LLR +1.51  (58 min)
   3600 games  +1304 =1048 -1248  elo +5 +/- 11  LLR +2.14  (59 min)
   3640 games  +1319 =1060 -1261  elo +6 +/- 11  LLR +2.23  (60 min)
   3680 games  +1327 =1075 -1278  elo +5 +/- 11  LLR +1.75  (60 min)
SPRT: out of time at 60 minutes, undecided - about 6,189 games would settle it
RESULT inconclusive 1327 1075 1278 4.6 11.2 1.751
$ C:\Users\Rohan Sharma\PycharmProjects\aichessathon\.venv\Scripts\python.exe C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\match_fast.py --candidate C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\sprint_champion.py --champion C:\Users\Rohan Sharma\PycharmProjects\aichessathon\overnight\sprint_start.py --workers 15 --base-ms 20000 --inc-ms 200 --elo0 0 --elo1 10 --max-minutes 45.00
15 concurrent games, one per physical core (16 physical / 32 logical)
SPRT [0.0, 10.0] bounds [-2.94, 2.94]
compiling both engines once per worker, then playing continuously
     40 games  +7 =12 -21  elo -127 +/- 121  LLR -0.73  (5 min)
     80 games  +21 =27 -32  elo -48 +/- 78  LLR -0.54  (7 min)
    120 games  +32 =41 -47  elo -44 +/- 63  LLR -0.75  (9 min)
    160 games  +46 =53 -61  elo -33 +/- 55  LLR -0.75  (13 min)
    200 games  +62 =64 -74  elo -21 +/- 49  LLR -0.63  (15 min)
    240 games  +78 =77 -85  elo -10 +/- 44  LLR -0.44  (17 min)
    280 games  +91 =88 -101  elo -12 +/- 41  LLR -0.59  (21 min)
    320 games  +106 =98 -116  elo -11 +/- 38  LLR -0.61  (23 min)
    360 games  +117 =112 -131  elo -14 +/- 36  LLR -0.80  (26 min)
    400 games  +130 =125 -145  elo -13 +/- 34  LLR -0.87  (29 min)
    440 games  +144 =137 -159  elo -12 +/- 33  LLR -0.89  (31 min)
    480 games  +156 =151 -173  elo -12 +/- 31  LLR -1.01  (34 min)
    520 games  +169 =164 -187  elo -12 +/- 30  LLR -1.07  (37 min)
    560 games  +184 =178 -198  elo -9 +/- 29  LLR -0.93  (40 min)
    600 games  +198 =192 -210  elo -7 +/- 28  LLR -0.87  (42 min)
    640 games  +209 =210 -221  elo -7 +/- 27  LLR -0.91  (45 min)
    680 games  +225 =223 -232  elo -4 +/- 26  LLR -0.72  (47 min)
SPRT: out of time at 45 minutes, undecided
RESULT inconclusive 225 223 232 -3.6 26.2 -0.719
